buss_no,receiptno,description,transdate,amount
631,2961071,PAYMENT RECEIPT,2016-12-21 00:00:00.000,14
632,2954283,PAYMENT RECEIPT,2016-11-02 00:00:00.000,10
632,2961067,PAYMENT RECEIPT,2016-12-16 00:00:00.000,10
632,2957117,PAYMENT RECEIPT,2016-12-23 00:00:00.000,10
640,2954247,PAYMENT RECEIPT,2016-10-26 00:00:00.000,21
641,2953730,PAYMENT RECEIPT,2016-10-06 00:00:00.000,6
641,2960174,PAYMENT RECEIPT,2016-12-01 00:00:00.000,10
641,2957124,PAYMENT RECEIPT,2016-12-30 00:00:00.000,10
643,2961043,PAYMENT RECEIPT,2016-12-16 00:00:00.000,10
644,2955713,PAYMENT RECEIPT,2016-11-09 00:00:00.000,20
649,2953767,PAYMENT RECEIPT,2016-10-21 00:00:00.000,10
649,2960104,PAYMENT RECEIPT,2016-11-11 00:00:00.000,32
652,2953780,PAYMENT RECEIPT,2016-10-27 00:00:00.000,22
653,2955547,PAYMENT RECEIPT,2016-09-07 00:00:00.000,20
653,2955563,PAYMENT RECEIPT,2016-11-23 00:00:00.000,20
654,2953721,PAYMENT RECEIPT,2016-10-06 00:00:00.000,20
654,2953755,PAYMENT RECEIPT,2016-10-21 00:00:00.000,20
654,2953768,PAYMENT RECEIPT,2016-10-27 00:00:00.000,20
655,2960103,PAYMENT RECEIPT,2016-11-11 00:00:00.000,36
656,2960129,PAYMENT RECEIPT,2016-11-18 00:00:00.000,12
659,2953724,PAYMENT RECEIPT,2016-10-06 00:00:00.000,10
659,2953743,PAYMENT RECEIPT,2016-10-19 00:00:00.000,10
659,2960167,PAYMENT RECEIPT,2016-12-23 00:00:00.000,10
659,2957101,PAYMENT RECEIPT,2016-12-23 00:00:00.000,20
660,2960139,PAYMENT RECEIPT,2016-11-18 00:00:00.000,12
662,2953710,PAYMENT RECEIPT,2016-10-06 00:00:00.000,20
662,2953773,PAYMENT RECEIPT,2016-10-27 00:00:00.000,10
667,2960118,PAYMENT RECEIPT,2016-11-11 00:00:00.000,6
667,2960162,PAYMENT RECEIPT,2016-11-18 00:00:00.000,15
668,2953775,PAYMENT RECEIPT,2016-10-27 00:00:00.000,20
668,2960124,PAYMENT RECEIPT,2016-11-18 00:00:00.000,10
668,2957106,PAYMENT RECEIPT,2016-12-23 00:00:00.000,10
669,2953708,PAYMENT RECEIPT,2016-10-06 00:00:00.000,60
671,2957138,PAYMENT RECEIPT,2016-12-30 00:00:00.000,5
673,2957108,PAYMENT RECEIPT,2016-12-23 00:00:00.000,10
674,2953783,PAYMENT RECEIPT,2016-11-03 00:00:00.000,10
674,2960133,PAYMENT RECEIPT,2016-11-18 00:00:00.000,10
675,2957130,PAYMENT RECEIPT,2016-12-30 00:00:00.000,12
677,2960198,PAYMENT RECEIPT,2016-12-15 00:00:00.000,12
678,2953746,PAYMENT RECEIPT,2016-10-19 00:00:00.000,8
678,2953781,PAYMENT RECEIPT,2016-10-27 00:00:00.000,8
678,2960106,PAYMENT RECEIPT,2016-11-11 00:00:00.000,8
678,2960146,PAYMENT RECEIPT,2016-11-18 00:00:00.000,8
678,2957104,PAYMENT RECEIPT,2016-12-23 00:00:00.000,8
678,2957142,PAYMENT RECEIPT,2016-12-30 00:00:00.000,8
678,2957137,PAYMENT RECEIPT,2016-12-30 00:00:00.000,10
679,2953794,PAYMENT RECEIPT,2016-11-03 00:00:00.000,14
680,2953709,PAYMENT RECEIPT,2016-10-06 00:00:00.000,25
682,2951564,PAYMENT RECEIPT,2015-10-06 00:00:00.000,10
682,2951580,PAYMENT RECEIPT,2016-10-11 00:00:00.000,10
682,2951586,PAYMENT RECEIPT,2016-10-21 00:00:00.000,10
682,2955601,PAYMENT RECEIPT,2016-11-02 00:00:00.000,10
682,2955624,PAYMENT RECEIPT,2016-11-18 00:00:00.000,40
682,2955635,PAYMENT RECEIPT,2016-11-29 00:00:00.000,10
682,2955637,PAYMENT RECEIPT,2016-12-05 00:00:00.000,10
682,2955652,PAYMENT RECEIPT,2016-12-19 00:00:00.000,10
683,2955606,PAYMENT RECEIPT,2016-11-02 00:00:00.000,10
684,2955649,PAYMENT RECEIPT,2016-12-19 00:00:00.000,10
689,2951569,PAYMENT RECEIPT,2015-10-06 00:00:00.000,10
690,2953720,PAYMENT RECEIPT,2016-10-06 00:00:00.000,10
693,2953739,PAYMENT RECEIPT,2016-10-19 00:00:00.000,6
693,2953744,PAYMENT RECEIPT,2016-10-19 00:00:00.000,6
693,2960175,PAYMENT RECEIPT,2016-12-01 00:00:00.000,10
693,2957119,PAYMENT RECEIPT,2016-12-23 00:00:00.000,10
694,2953725,PAYMENT RECEIPT,2016-10-06 00:00:00.000,10
699,2953788,PAYMENT RECEIPT,2016-11-03 00:00:00.000,6
699,2953799,PAYMENT RECEIPT,2016-11-03 00:00:00.000,6
699,2960121,PAYMENT RECEIPT,2016-11-11 00:00:00.000,6
706,2951579,PAYMENT RECEIPT,2016-10-11 00:00:00.000,6
707,2955612,PAYMENT RECEIPT,2016-11-02 00:00:00.000,6
710,2951568,PAYMENT RECEIPT,2015-10-06 00:00:00.000,6
711,2951581,PAYMENT RECEIPT,2016-10-11 00:00:00.000,6
711,2951572,PAYMENT RECEIPT,2016-10-17 00:00:00.000,6
711,2955603,PAYMENT RECEIPT,2016-11-02 00:00:00.000,6
711,2955630,PAYMENT RECEIPT,2016-11-29 00:00:00.000,10
714,2953750,PAYMENT RECEIPT,2016-10-21 00:00:00.000,10
714,2960115,PAYMENT RECEIPT,2016-11-11 00:00:00.000,6
714,2960160,PAYMENT RECEIPT,2016-11-18 00:00:00.000,6
715,2955623,PAYMENT RECEIPT,2016-11-18 00:00:00.000,10
716,2951561,PAYMENT RECEIPT,2015-10-06 00:00:00.000,10
716,2951589,PAYMENT RECEIPT,2016-10-21 00:00:00.000,10
716,2955604,PAYMENT RECEIPT,2016-11-02 00:00:00.000,10
716,2955610,PAYMENT RECEIPT,2016-11-02 00:00:00.000,10
716,2955627,PAYMENT RECEIPT,2016-11-18 00:00:00.000,10
717,2951571,PAYMENT RECEIPT,2015-01-31 00:00:00.000,7
721,2951565,PAYMENT RECEIPT,2015-10-06 00:00:00.000,12
723,2955613,PAYMENT RECEIPT,2016-11-02 00:00:00.000,10
725,2955654,PAYMENT RECEIPT,2016-12-19 00:00:00.000,10
726,2955615,PAYMENT RECEIPT,2016-11-02 00:00:00.000,20
731,0,PAYMENT RECEIPT,2016-10-17 00:00:00.000,5
731,2951573,PAYMENT RECEIPT,2016-10-17 00:00:00.000,5
734,2951563,PAYMENT RECEIPT,2015-10-06 00:00:00.000,20
734,2955622,PAYMENT RECEIPT,2016-11-18 00:00:00.000,20
734,2955640,PAYMENT RECEIPT,2016-12-05 00:00:00.000,20
735,2951593,PAYMENT RECEIPT,2016-10-21 00:00:00.000,16
737,2951591,PAYMENT RECEIPT,2016-10-21 00:00:00.000,12
738,2956526,PAYMENT RECEIPT,2016-12-28 00:00:00.000,10
739,2956501,PAYMENT RECEIPT,2016-12-16 00:00:00.000,6
739,2953848,PAYMENT RECEIPT,2016-12-16 00:00:00.000,10
740,2953718,PAYMENT RECEIPT,2016-10-06 00:00:00.000,20
740,2953738,PAYMENT RECEIPT,2016-10-19 00:00:00.000,20
740,2953798,PAYMENT RECEIPT,2016-11-03 00:00:00.000,20
742,2953703,PAYMENT RECEIPT,2015-01-24 00:00:00.000,20
742,2960126,PAYMENT RECEIPT,2016-11-18 00:00:00.000,20
742,2957126,PAYMENT RECEIPT,2016-12-30 00:00:00.000,5
743,2953742,PAYMENT RECEIPT,2016-10-19 00:00:00.000,20
743,2953760,PAYMENT RECEIPT,2016-10-21 00:00:00.000,20
743,2960107,PAYMENT RECEIPT,2016-11-11 00:00:00.000,20
743,2957107,PAYMENT RECEIPT,2016-12-23 00:00:00.000,20
744,2953875,PAYMENT RECEIPT,2016-11-25 00:00:00.000,20
799,2955710,PAYMENT RECEIPT,2016-11-09 00:00:00.000,12
806,2953887,PAYMENT RECEIPT,2016-11-23 00:00:00.000,10
810,2961038,PAYMENT RECEIPT,2016-12-16 00:00:00.000,26
825,2954664,PAYMENT RECEIPT,2015-01-24 00:00:00.000,10
825,321256,PAYMENT RECEIPT,2016-02-24 00:00:00.000,10
825,321273,PAYMENT RECEIPT,2016-03-11 00:00:00.000,20
825,327503,PAYMENT RECEIPT,2016-04-05 00:00:00.000,10
825,327512,PAYMENT RECEIPT,2016-04-15 00:00:00.000,10
825,327519,PAYMENT RECEIPT,2016-04-20 00:00:00.000,10
825,327539,PAYMENT RECEIPT,2016-05-13 00:00:00.000,10
825,327554,PAYMENT RECEIPT,2016-05-13 00:00:00.000,10
825,327569,PAYMENT RECEIPT,2016-06-15 00:00:00.000,10
825,327599,PAYMENT RECEIPT,2016-07-29 00:00:00.000,10
825,2950550,PAYMENT RECEIPT,2016-08-24 00:00:00.000,10
825,2950578,PAYMENT RECEIPT,2016-10-05 00:00:00.000,10
825,2950555,PAYMENT RECEIPT,2016-08-24 00:00:00.000,10
825,2950581,PAYMENT RECEIPT,2016-10-05 00:00:00.000,10
825,2954639,PAYMENT RECEIPT,2016-10-26 00:00:00.000,10
825,2954658,PAYMENT RECEIPT,2016-12-12 00:00:00.000,10
955,321266,PAYMENT RECEIPT,2016-03-02 00:00:00.000,10
955,321286,PAYMENT RECEIPT,2016-03-24 00:00:00.000,10
955,327520,PAYMENT RECEIPT,2016-04-30 00:00:00.000,10
967,2953183,PAYMENT RECEIPT,2016-09-07 00:00:00.000,5
975,2956519,PAYMENT RECEIPT,2016-12-22 00:00:00.000,10
987,327543,PAYMENT RECEIPT,2016-05-13 00:00:00.000,10
994,321261,PAYMENT RECEIPT,2016-03-02 00:00:00.000,5
994,321262,PAYMENT RECEIPT,2016-03-02 00:00:00.000,5
994,321263,PAYMENT RECEIPT,2016-03-02 00:00:00.000,5
994,327532,PAYMENT RECEIPT,2016-04-30 00:00:00.000,10
1033,314788,PAYMENT RECEIPT,2016-01-07 00:00:00.000,360
1049,2949375,PAYMENT RECEIPT,2016-01-07 00:00:00.000,600
1207,2949351,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
1314,2949333,PAYMENT RECEIPT,2016-01-07 00:00:00.000,1200
1321,2949353,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
1333,2949378,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
1510,2956605,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
1600,2955243,PAYMENT RECEIPT,2016-01-07 00:00:00.000,1500
1608,2949389,PAYMENT RECEIPT,2016-01-07 00:00:00.000,1500
1610,2949361,PAYMENT RECEIPT,2016-01-07 00:00:00.000,1500
1613,2955242,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
1615,320570,PAYMENT RECEIPT,2016-01-07 00:00:00.000,100
1620,320559,PAYMENT RECEIPT,2016-01-07 00:00:00.000,150
1623,319385,PAYMENT RECEIPT,2016-01-07 00:00:00.000,150
1625,320542,PAYMENT RECEIPT,2016-01-07 00:00:00.000,150
1626,2949392,PAYMENT RECEIPT,2016-01-07 00:00:00.000,150
1628,320560,PAYMENT RECEIPT,2016-01-07 00:00:00.000,150
1630,2949372,PAYMENT RECEIPT,2016-01-07 00:00:00.000,1500
1631,2949330,PAYMENT RECEIPT,2016-01-07 00:00:00.000,360
1634,2949380,PAYMENT RECEIPT,2016-01-07 00:00:00.000,50
164,2955241,PAYMENT RECEIPT,2016-01-07 00:00:00.000,520
183,320558,PAYMENT RECEIPT,2016-01-07 00:00:00.000,150
199,2951672,PAYMENT RECEIPT,2016-10-07 00:00:00.000,1200
2076,2949349,PAYMENT RECEIPT,2016-01-07 00:00:00.000,500
2077,2955206,PAYMENT RECEIPT,2016-01-07 00:00:00.000,500
2078,2949363,PAYMENT RECEIPT,2016-01-07 00:00:00.000,600
2080,314797,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
2084,2949368,PAYMENT RECEIPT,2016-01-07 00:00:00.000,100
2085,314777,PAYMENT RECEIPT,2016-01-07 00:00:00.000,100
2086,320575,PAYMENT RECEIPT,2016-01-07 00:00:00.000,70
2089,2949324,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
2093,2955201,PAYMENT RECEIPT,2016-01-07 00:00:00.000,300
2094,2951671,PAYMENT RECEIPT,2016-01-07 00:00:00.000,450
2095,2957602,PAYMENT RECEIPT,2016-10-07 00:00:00.000,400
2096,320562,PAYMENT RECEIPT,2016-01-07 00:00:00.000,400
2103,2952487,PAYMENT RECEIPT,2016-01-07 00:00:00.000,500
2104,320543,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
2104,2949369,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
2107,2949370,PAYMENT RECEIPT,2016-01-07 00:00:00.000,200
2107,2949371,PAYMENT RECEIPT,2016-01-07 00:00:00.000,200
211,2949352,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
2304,2952200,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2335,2952193,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2339,2952195,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2349,2952199,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2353,2956602,PAYMENT RECEIPT,2016-12-07 00:00:00.000,100
2357,2952197,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
2359,2952190,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
2365,2952189,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2366,2952198,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2370,2952188,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2370,2952187,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2380,2956610,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
2512,2952162,PAYMENT RECEIPT,2016-10-07 00:00:00.000,50
2512,2952184,PAYMENT RECEIPT,2016-12-07 00:00:00.000,22
2513,314987,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2514,314989,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2515,314992,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2516,314995,PAYMENT RECEIPT,2016-12-07 00:00:00.000,35
2517,322001,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2518,322003,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2518,322004,PAYMENT RECEIPT,2016-12-07 00:00:00.000,72
2519,2956608,PAYMENT RECEIPT,2016-12-07 00:00:00.000,15
2519,322006,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2520,322009,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
2521,322010,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2522,2952148,PAYMENT RECEIPT,2016-10-07 00:00:00.000,36
2522,322013,PAYMENT RECEIPT,2016-12-07 00:00:00.000,36
2523,322017,PAYMENT RECEIPT,2016-12-07 00:00:00.000,72
2524,322020,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
2525,322024,PAYMENT RECEIPT,2016-12-07 00:00:00.000,80
2526,322026,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2527,322027,PAYMENT RECEIPT,2016-12-07 00:00:00.000,36
2528,322029,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2529,322030,PAYMENT RECEIPT,2016-12-07 00:00:00.000,36
2530,322031,PAYMENT RECEIPT,2016-12-07 00:00:00.000,180
2531,322035,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
2532,2952110,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
2532,322038,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2533,322039,PAYMENT RECEIPT,2016-12-07 00:00:00.000,72
2534,322042,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
2535,322045,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
2535,2952117,PAYMENT RECEIPT,2016-12-07 00:00:00.000,32
2536,322051,PAYMENT RECEIPT,2016-12-07 00:00:00.000,36
2537,322052,PAYMENT RECEIPT,2016-12-07 00:00:00.000,180
2538,2952149,PAYMENT RECEIPT,2016-10-07 00:00:00.000,120
2538,322055,PAYMENT RECEIPT,2016-12-07 00:00:00.000,120
2539,322056,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2540,322057,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2541,322059,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2542,322061,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2543,322062,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2544,322063,PAYMENT RECEIPT,2016-12-07 00:00:00.000,25
2545,322066,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
2546,322068,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
2547,322069,PAYMENT RECEIPT,2016-12-07 00:00:00.000,15
2548,322072,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
2548,2952102,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
2549,322074,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2550,322076,PAYMENT RECEIPT,2016-12-07 00:00:00.000,80
2551,322077,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
2552,322078,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2553,322081,PAYMENT RECEIPT,2016-12-07 00:00:00.000,36
2554,322082,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
2555,322083,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2556,322085,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2557,322086,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2558,322089,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2559,2952147,PAYMENT RECEIPT,2016-10-07 00:00:00.000,36
2559,322091,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2560,2952151,PAYMENT RECEIPT,2016-10-07 00:00:00.000,20
2560,322093,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2561,322094,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2562,326301,PAYMENT RECEIPT,2016-12-07 00:00:00.000,48
2563,2952183,PAYMENT RECEIPT,2016-10-07 00:00:00.000,20
2563,2952161,PAYMENT RECEIPT,2016-10-07 00:00:00.000,30
2563,326302,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2563,2952121,PAYMENT RECEIPT,2016-12-07 00:00:00.000,22
2564,326309,PAYMENT RECEIPT,2016-12-07 00:00:00.000,100
2566,326320,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2565,326311,PAYMENT RECEIPT,2016-12-07 00:00:00.000,15
2567,326322,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2568,326323,PAYMENT RECEIPT,2016-12-07 00:00:00.000,16
2568,2952103,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2569,326331,PAYMENT RECEIPT,2016-12-07 00:00:00.000,15
2569,2956606,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2570,326338,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
2571,2952108,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
2571,326340,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2571,2956603,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2572,2952152,PAYMENT RECEIPT,2016-10-07 00:00:00.000,30
2572,2952153,PAYMENT RECEIPT,2016-10-07 00:00:00.000,70
2572,326348,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
2573,326357,PAYMENT RECEIPT,2016-12-07 00:00:00.000,48
2574,326360,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2575,326367,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
2576,2952169,PAYMENT RECEIPT,2016-10-07 00:00:00.000,100
2576,326369,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
2577,326370,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2578,326376,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2579,326389,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2580,326390,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2581,326392,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2582,326394,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2583,326397,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2584,326399,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2585,326400,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
2586,2952106,PAYMENT RECEIPT,2016-12-07 00:00:00.000,80
2587,2952112,PAYMENT RECEIPT,2016-12-07 00:00:00.000,32
2588,2952119,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
2589,2952120,PAYMENT RECEIPT,2016-12-07 00:00:00.000,30
2590,2952122,PAYMENT RECEIPT,2016-10-07 00:00:00.000,30
2591,2952123,PAYMENT RECEIPT,2016-10-07 00:00:00.000,120
2592,2952128,PAYMENT RECEIPT,2016-10-07 00:00:00.000,20
2593,2952129,PAYMENT RECEIPT,2016-10-07 00:00:00.000,100
2594,2952132,PAYMENT RECEIPT,2016-10-07 00:00:00.000,50
2595,2952143,PAYMENT RECEIPT,2016-10-07 00:00:00.000,60
2596,2952144,PAYMENT RECEIPT,2016-10-07 00:00:00.000,20
2597,2952170,PAYMENT RECEIPT,2016-10-07 00:00:00.000,30
2597,2952171,PAYMENT RECEIPT,2016-10-07 00:00:00.000,30
2598,2952176,PAYMENT RECEIPT,2016-10-07 00:00:00.000,10
289,2952181,PAYMENT RECEIPT,2016-10-07 00:00:00.000,20
291,2956612,PAYMENT RECEIPT,2016-12-07 00:00:00.000,80
3266,2956604,PAYMENT RECEIPT,2016-12-07 00:00:00.000,20
3267,2956609,PAYMENT RECEIPT,2016-12-07 00:00:00.000,48
3268,2948073,PAYMENT RECEIPT,2016-10-07 00:00:00.000,360
3269,314781,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
3270,314795,PAYMENT RECEIPT,2016-01-07 00:00:00.000,450
3271,320501,PAYMENT RECEIPT,2016-01-07 00:00:00.000,30
3272,320544,PAYMENT RECEIPT,2016-01-07 00:00:00.000,200
3273,320557,PAYMENT RECEIPT,2016-01-07 00:00:00.000,420
3273,320556,PAYMENT RECEIPT,2016-01-07 00:00:00.000,600
343,2955239,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
41,2949346,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
7,2949397,PAYMENT RECEIPT,2016-01-07 00:00:00.000,400
747,314782,PAYMENT RECEIPT,2016-01-07 00:00:00.000,150
773,2956611,PAYMENT RECEIPT,2016-12-07 00:00:00.000,50
913,2956607,PAYMENT RECEIPT,2016-12-07 00:00:00.000,10
924,2952194,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
925,2956601,PAYMENT RECEIPT,2016-12-07 00:00:00.000,60
946,2949350,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
965,2949317,PAYMENT RECEIPT,2016-01-07 00:00:00.000,720
2445,311697,PAYMENT RECEIPT,2016-01-01 00:00:00.000,100
2335,314922,PAYMENT RECEIPT,2015-10-22 00:00:00.000,30
926,7842766,PAYMENT RECEIPT,2015-08-27 00:00:00.000,25
926,322021,PAYMENT RECEIPT,2016-01-28 00:00:00.000,25
926,2952185,PAYMENT RECEIPT,2016-05-24 00:00:00.000,50
926,326330,PAYMENT RECEIPT,2016-05-31 00:00:00.000,25
928,2952115,PAYMENT RECEIPT,2016-10-07 00:00:00.000,180
932,322093,PAYMENT RECEIPT,2016-12-07 00:00:00.000,40
935,322079,PAYMENT RECEIPT,2016-02-18 00:00:00.000,124
936,7842770,PAYMENT RECEIPT,2016-08-27 00:00:00.000,120
938,2956165,PAYMENT RECEIPT,2016-08-27 00:00:00.000,60
939,326382,PAYMENT RECEIPT,2016-08-29 00:00:00.000,60
945,322050,PAYMENT RECEIPT,2016-02-04 00:00:00.000,360
954,322036,PAYMENT RECEIPT,2016-08-05 00:00:00.000,322
1497,326324,PAYMENT RECEIPT,2016-05-31 00:00:00.000,30
1498,322049,PAYMENT RECEIPT,2016-02-04 00:00:00.000,63
1500,326306,PAYMENT RECEIPT,2016-02-04 00:00:00.000,120
1508,2952106,PAYMENT RECEIPT,2016-02-04 00:00:00.000,80
1517,322001,PAYMENT RECEIPT,2016-02-04 00:00:00.000,30
1521,326372,PAYMENT RECEIPT,2016-02-04 00:00:00.000,30
1522,2952119,PAYMENT RECEIPT,2016-02-04 00:00:00.000,40
1523,326317,PAYMENT RECEIPT,2016-02-04 00:00:00.000,102
1524,322097,PAYMENT RECEIPT,2016-02-04 00:00:00.000,69
3,314987,PAYMENT RECEIPT,2016-02-04 00:00:00.000,50
61,322043,PAYMENT RECEIPT,2016-02-04 00:00:00.000,72
285,322072,PAYMENT RECEIPT,2016-02-04 00:00:00.000,120
306,322092,PAYMENT RECEIPT,2016-02-04 00:00:00.000,72
393,326376,PAYMENT RECEIPT,2016-02-04 00:00:00.000,30
395,326369,PAYMENT RECEIPT,2016-02-04 00:00:00.000,140
421,326373,PAYMENT RECEIPT,2016-02-04 00:00:00.000,48
423,326348,PAYMENT RECEIPT,2016-02-04 00:00:00.000,150
425,322059,PAYMENT RECEIPT,2016-02-04 00:00:00.000,30
427,326371,PAYMENT RECEIPT,2016-02-04 00:00:00.000,20
429,326321,PAYMENT RECEIPT,2016-02-04 00:00:00.000,60
434,322010,PAYMENT RECEIPT,2016-02-04 00:00:00.000,20
438,326345,PAYMENT RECEIPT,2016-02-04 00:00:00.000,40
452,326354,PAYMENT RECEIPT,2016-02-04 00:00:00.000,72
9,2952122,PAYMENT RECEIPT,2016-02-04 00:00:00.000,30
892,322020,PAYMENT RECEIPT,2016-02-04 00:00:00.000,60
908,2952141,PAYMENT RECEIPT,2016-02-04 00:00:00.000,60
35,320723,PAYMENT RECEIPT,2015-01-31 00:00:00.000,5
883,320714,PAYMENT RECEIPT,2016-01-06 00:00:00.000,36
886,311668,PAYMENT RECEIPT,2015-01-30 00:00:00.000,80
890,311638,PAYMENT RECEIPT,2016-07-08 00:00:00.000,100
1539,311682,PAYMENT RECEIPT,2016-07-08 00:00:00.000,20
1541,39721,PAYMENT RECEIPT,2016-07-08 00:00:00.000,60
1543,320730,PAYMENT RECEIPT,2016-07-08 00:00:00.000,80
40,2947739,PAYMENT RECEIPT,2016-07-08 00:00:00.000,20
301,311693,PAYMENT RECEIPT,2016-07-08 00:00:00.000,60
3276,2947748,PAYMENT RECEIPT,2016-08-08 00:00:00.000,40
439,2947759,PAYMENT RECEIPT,2016-08-06 00:00:00.000,390
758,320710,PAYMENT RECEIPT,2016-08-06 00:00:00.000,21
26,311647,PAYMENT RECEIPT,2016-08-06 00:00:00.000,120
759,311608,PAYMENT RECEIPT,2016-08-06 00:00:00.000,120
1545,311671,PAYMENT RECEIPT,2016-08-06 00:00:00.000,60
27,311645,PAYMENT RECEIPT,2016-08-06 00:00:00.000,170
839,311620,PAYMENT RECEIPT,2016-08-06 00:00:00.000,70
841,311675,PAYMENT RECEIPT,2016-08-06 00:00:00.000,72
853,2947750,PAYMENT RECEIPT,2016-08-06 00:00:00.000,40
856,311618,PAYMENT RECEIPT,2016-08-06 00:00:00.000,310
861,320712,PAYMENT RECEIPT,2015-01-31 00:00:00.000,36
865,320797,PAYMENT RECEIPT,2016-10-31 00:00:00.000,70
867,311676,PAYMENT RECEIPT,2016-10-31 00:00:00.000,65
1199,319624,PAYMENT RECEIPT,2016-10-31 00:00:00.000,50
1201,320659,PAYMENT RECEIPT,2016-10-31 00:00:00.000,35
1203,319639,PAYMENT RECEIPT,2016-10-31 00:00:00.000,50
